1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-57.63,-40.14,-60.8,-53,-62,-56.83,0,-54.2,-67.75,-67.17,-84.17,-39.68,-54.93,0,-61,-33.54,-56.46,-59.73,-68.21,-60.92,0,-69.78,-74.08,-52.86,-67.39,-31.82,-69,0,-71.68
0,-58,-37,-60.5,-52,-63,-56.85,0,-54.27,-68.05,-66.85,-80.89,-40.05,-55.1,0,-60.9,-32.82,-56.52,-59.58,-68.04,-60.67,0,-69.13,-75.9,-53,-67,-32,-69,0,-71.5
0,-60,-39.67,-61.25,-52.58,-62.38,-58.67,0,-55.64,-70.68,-64.76,-71.7,-41.36,-56.54,0,-62.14,-33.64,-57.04,-60.89,-71.04,-61.96,0,-72.71,-72.93,-52,-65.36,-32.32,-72.71,0,-69.96
0,-57.79,-41.39,-60.79,-53.32,-62.75,-56.3,0,-54.25,-68.29,-65.67,-70.33,-41.14,-55.42,0,-61.25,-32.82,-56.68,-60.35,-68.33,-61.25,0,-68.88,-73.5,-52.39,-66.59,-31.86,-68.93,0,-68.86
0,-57.2,-41.13,-61.25,-53.57,-62.4,-56.31,0,-54.15,-68.39,-65.39,-70.14,-40.96,-54.82,0,-61.25,-32.79,-56.75,-60.5,-68.83,-60.25,0,-69.33,-77,-53.11,-66.36,-31.82,-69.04,0,-68.5
0,-57.75,-39.43,-61.2,-52.86,-62.43,-56.54,0,-54.04,-67.86,-65.36,-70.61,-40.61,-54.86,0,-60.74,-33.18,-56.75,-60.71,-68.57,-61,0,-68.8,-80.14,-53.83,-65.83,-31.75,-68,0,-68.71
0,-58.14,-39.54,-61,-53.36,-62.54,-56.2,0,-53.5,-68,-65.75,-70.33,-41.29,-55.25,0,-61.19,-33.07,-56.82,-60.86,-68.57,-61.11,0,-68.14,-81.25,-53,-66.33,-31.6,-69.25,0,-69
0,-57.71,-41.04,-60.96,-52.86,-62.39,-57,0,-54,-67.75,-65.6,-70.6,-39.54,-54.93,0,-61.17,-32.93,-56.89,-60.86,-68.89,-60.96,0,-68.32,-81.96,-53.5,-66.83,-31.75,-69,0,-69.25
0,-57.5,-43.67,-60.75,-52.5,-62,-56.68,0,-53.89,-68.07,-65.39,-70.54,-41.54,-54.68,0,-61.19,-33.11,-56.68,-61,-68.38,-60.75,0,-68.75,-80.33,-53.5,-66.32,-32.04,-68.56,0,-69.29
0,-57.95,-39.39,-61.33,-52.79,-62.4,-56.64,0,-53.82,-67.93,-65.39,-70.75,-40.68,-55,0,-61.18,-33.11,-56.74,-61,-69,-61,0,-70,-81,-53,-67,-32.25,-66.5,0,-69.5
0,-57.5,-45,-62,-53.5,-62,-56.75,0,-53.5,-67.75,-65.39,-70.86,-39,-56,0,-61.5,-33,-57,-60,-69,-61,0,-68,-80,-54,-66,-31,-67,0,-69
0,-58.04,-42.32,-61.36,-53.04,-62.5,-56.64,0,-54.18,-68.05,-65.54,-70.61,-41.21,-55,0,-60.38,-33.25,-56.61,-60.33,-68.33,-61,0,-68.5,-82,-52.36,-66.9,-31.82,-69.08,0,-69.91
0,-58.14,-39.62,-61.21,-52.71,-62.25,-56.78,0,-53.92,-67.8,-65.8,-70.6,-40.08,-55.19,0,-60.25,-32.93,-56.58,-60.88,-68.38,-60.43,0,-67.92,-82.63,-52.96,-66.96,-32.13,-68.5,0,-70.07
0,-58.32,-41.18,-60.75,-52.5,-62.14,-56.93,0,-54.18,-67.93,-66.39,-71.68,-40.39,-55.04,0,-60.6,-33.39,-56.44,-60.83,-69,-61.07,0,-68.5,-80.88,-52.43,-67.13,-31.9,-68.88,0,-70.5
0,-58,-40.61,-61.33,-53.11,-62.04,-57,0,-53.75,-67,-65.75,-71,-40.46,-55.07,0,-60.72,-33.18,-56.89,-60.85,-68,-60.91,0,-68.36,-82.85,-53.18,-66.5,-31.79,-68.64,0,-69.68
0,-57.96,-41.57,-60.89,-53.07,-62.21,-56.67,0,-53.57,-67.71,-66.2,-71.17,-41.25,-54.6,0,-60.75,-33.36,-56.75,-60.93,-68.78,-60.52,0,-68.4,-82.96,-53.11,-66.65,-32.14,-68.32,0,-69.75
0,-57.83,-39.43,-61.08,-52.71,-62.18,-56.71,0,-54,-68,-65.92,-70.93,-39.96,-54.65,0,-60.46,-33.25,-56.79,-60.96,-68.57,-60.68,0,-68.39,-83.19,-53,-66.44,-32.18,-68.13,0,-69.79
0,-57.45,-38.91,-60.35,-53,-62.39,-56.71,0,-54.17,-67.68,-65.29,-70.88,-40.32,-54.78,0,-61.05,-33.7,-56.91,-60.86,-67.95,-60.86,0,-69,-81.05,-54,-66,-31,-69,0,-69
0,-58.28,-39.59,-60.96,-52.54,-62.23,-56.86,0,-54.04,-67.3,-65.07,-71.46,-47,-53.5,0,-61,-32.5,-56,-60.04,-68.36,-60.76,0,-68.28,-82.46,-53.5,-65,-31,-69,0,-70
0,-58.54,-39.11,-61,-51.86,-62.04,-57.05,0,-54.46,-68,-66.58,-72.19,-40.57,-54.81,0,-60.67,-33.61,-56.78,-60.8,-68.7,-60.18,0,-68.46,-82.09,-51.57,-67.42,-32.18,-68.6,0,-70.39
0,-57.69,-42.43,-61.25,-52.62,-62.32,-56.77,0,-53.95,-67.88,-65.68,-71.29,-40.36,-54.46,0,-60.64,-33,-56.89,-60,-69,-61,0,-68,-83,-52.4,-66.61,-32.21,-68.4,0,-69.76
0,-58,-38.33,-61,-52.88,-62.2,-56.71,0,-54,-68.04,-65.43,-71,-41.86,-54.86,0,-60.75,-33.07,-56.54,-61,-68.67,-61,0,-69,-84,-53.29,-66.29,-32.11,-68.82,0,-69.64
0,-58,-37,-60.5,-53.5,-62,-56.71,0,-53.96,-67.79,-65.82,-70.86,-40.44,-54.83,0,-60.7,-32.5,-56.75,-60.93,-68.39,-60.71,0,-68.39,-81.14,-53.57,-66.61,-32.18,-68.5,0,-69.5
0,-57.95,-40.68,-61.07,-53.52,-62.92,-56.65,0,-54.2,-68.59,-65.71,-69.75,-40.13,-55.22,0,-61,-33,-56.78,-61.24,-69.44,-61.11,0,-69,-75.7,-53.56,-66.44,-32.11,-69.4,0,-68.63
0,-57.92,-40.21,-62,-52.67,-64.5,-56.5,0,-53.86,-68,-63.17,-70.5,-40.79,-54.86,0,-60.89,-34.39,-58.39,-61.07,-68.25,-60.07,0,-72.26,-69.93,-52.04,-64.25,-32.89,-71.89,0,-71.82
0,-59,-40.86,-62.5,-52.43,-64,-56.75,0,-53.5,-66.82,-63.85,-74.53,-42.7,-54.54,0,-60.6,-34.78,-58.5,-61.38,-67.33,-60.13,0,-72.74,-70.43,-52,-64.17,-33,-74,0,-72
0,-59.52,-42.71,-61.73,-52.96,-63.81,-56.88,0,-53.14,-67.63,-64,-69.14,-42.93,-54.54,0,-60.68,-34.79,-58.71,-61.04,-68.48,-59.88,0,-72.38,-71.39,-51.5,-64.19,-32.82,-72.75,0,-71.67
0,-58,-38.5,-61,-52.67,-63,-56,0,-53.33,-66.14,-64.28,-69,-40.96,-54.71,0,-60.71,-34.61,-58.39,-61,-68,-59,0,-71.5,-71,-52,-64,-32.25,-72,0,-72
0,-58.5,-42.67,-62,-53.2,-64,-57.96,0,-54.5,-67.07,-60.75,-69.89,-40,-56,0,-61,-35,-58.5,-61.14,-68.07,-59.79,0,-71.64,-71.79,-52.14,-62.11,-32.79,-71.84,0,-75.52
0,-58.5,-48,-61,-52,-67.5,-57.11,0,-54.14,-69.39,-62.86,-69.54,-40,-55,0,-61,-34,-59,-61.29,-69.46,-60.04,0,-74.07,-70.14,-52,-64.5,-33,-76,0,-72
0,-57,-37,-62,-52.5,-65,-56,0,-55,-66,-63,-69,-43,-54,0,-61,-35,-59,-61.43,-68.67,-60.25,0,-72.37,-70.64,-47.5,-64.5,-33,-73,0,-72
0,-58.92,-40,-62.09,-53.04,-64.89,-57.3,0,-53.11,-69.25,-60.35,-69.8,-42,-54.71,0,-60.73,-33.96,-59.62,-60.86,-69.67,-59.25,0,-74.8,-71.17,-52.71,-60.57,-32.82,-77.07,0,-73.11
0,-58.44,-41.18,-61.96,-52.46,-63.4,-56,0,-53,-69.75,-62,-70,-42.6,-54.33,0,-61.5,-35.25,-58.5,-60,-71,-60,0,-73,-72,-52,-63,-32.4,-74,0,-73
0,-58.37,-41.96,-61.64,-52.07,-63.36,-56.96,0,-53.04,-69.93,-63.07,-71.61,-41.71,-54.71,0,-61,-34.33,-58.33,-61.04,-70.04,-59.57,0,-72.43,-69.89,-52.5,-64,-33,-72.5,0,-73
0,-58.67,-38,-62,-52.5,-63,-57,0,-53,-68.5,-62,-70,-41.33,-54,0,-61,-35,-59,-61,-68.8,-60.33,0,-72.6,-70,-48.5,-64,-32.6,-75,0,-73
0,-57.6,-42,-61.75,-53.29,-63.8,-57.57,0,-55,-66.25,-64.82,-73.24,-42.86,-56.39,0,-62.21,-34.07,-58.18,-62,-68.2,-60.67,0,-71.75,-72,-52.43,-63.75,-32.71,-73.33,0,-72
0,-59.76,-40.65,-62.4,-53.45,-65.25,-58.8,0,-50.3,-70,-59.57,-72.63,-40.91,-53.7,0,-60.9,-34.21,-58.7,-61.92,-69.54,-59.75,0,-70.07,-72.13,-53.07,-60.27,-32.31,-70.29,0,-71.46
0,-58.22,-41.92,-62.46,-52.81,-65.61,-56.77,0,-52.8,-70,-57.7,-73.68,-43.04,-54.57,0,-62.79,-34.5,-59.33,-62,-73.33,-61.5,0,-72.5,-70.67,-51,-58,-33.14,-73,0,-74.5
0,-58.73,-40.59,-61.86,-53.2,-64.75,-56,0,-51,-70,-59,-72,-40.79,-54.04,0,-62.8,-34.14,-58.78,-61,-80,-60.5,0,-71.67,-70.5,-52.32,-58.37,-32.23,-77.25,0,-74.06
0,-58.58,-41.71,-63.14,-52.48,-64.68,-56.57,0,-53.32,-72.29,-58.44,-79.68,-45.5,-55.33,0,-62.33,-34.5,-59.5,-62.07,-72.36,-62.21,0,-77.7,-70.61,-50.75,-59.43,-33.14,-77.91,0,-71.5
0,-58.8,-41.36,-62.83,-52.13,-64.79,-57.25,0,-52.75,-72,-58.4,-80.5,-41.93,-54.82,0,-62.93,-34.36,-59.68,-62.35,-71.61,-62.57,0,-79.36,-70.85,-52,-59.6,-33.38,-78.25,0,-70.67
0,-58.35,-39.68,-62.11,-53.68,-63.82,-57.21,0,-53.96,-69.85,-58.41,-71.56,-39.33,-54.5,0,-64,-35,-59,-62,-71,-63.5,0,-79,-72,-51,-60.33,-33,-78.5,0,-71
0,-58.44,-41.15,-62.16,-53.44,-65.25,-57.33,0,-53.6,-69.67,-58,-71,-42.6,-55,0,-63,-34.67,-59,-61.67,-69.5,-62,0,-81.5,-71,-53.91,-58.82,-32.4,-79.14,0,-73.22
0,-58.29,-41,-62,-53.61,-65.36,-57,0,-53.04,-68.04,-58.25,-69.29,-42.2,-54.2,0,-63.33,-33.67,-60,-61.79,-68.67,-62.68,0,-80.23,-71.56,-54.2,-59,-32,-78,0,-74
0,-58.5,-38.17,-63,-53.5,-65,-57,0,-52.89,-68.42,-58.24,-70.71,-41.46,-53.55,0,-61.96,-33.17,-57.96,-62.28,-68.65,-62.64,0,-80.7,-71.41,-53,-59.67,-31.75,-80,0,-73.5
0,-59.14,-40.79,-62.81,-53.21,-65.04,-58,0,-53.5,-68.67,-59,-72,-45,-53.5,0,-62,-32.5,-58,-62.04,-69.56,-62.79,0,-81.36,-71.14,-52.52,-59.56,-32.29,-81.46,0,-72.64
0,-58.61,-39.21,-62.28,-53,-65.05,-56.91,0,-53.28,-68.72,-58.3,-70.65,-41.4,-53.8,0,-62.14,-33.4,-58,-62,-70,-62.5,0,-82.5,-71,-52.71,-59.64,-32.57,-82.25,0,-72.79
0,-58.59,-41.46,-62.18,-52.82,-64.81,-56.68,0,-52.93,-69.25,-58.57,-71.18,-41.17,-53.81,0,-61.9,-33.46,-58.17,-62.3,-69.63,-62.6,0,-82.67,-71,-52.25,-59.4,-32.43,-82.4,0,-72.33
0,-59,-37.67,-63.33,-53,-64.25,-56.67,0,-52.8,-71,-58.5,-72,-41.33,-53.6,0,-61.6,-33.45,-58.3,-62,-71,-62.5,0,-82,-70,-51.21,-59.67,-32.78,-81.54,0,-72.31
0,-58.5,-42,-62.33,-53,-65,-57.09,0,-52.89,-69.7,-58.58,-71.68,-41,-53.81,0,-61.57,-33.43,-58.25,-62.21,-70.44,-62.22,0,-81.58,-70.96,-52.21,-59.82,-32.82,-81.68,0,-72.46
0,-58.75,-38.82,-62.46,-53.13,-65.1,-56.83,0,-53.17,-69.29,-58.43,-70.42,-41.33,-53.89,0,-62.13,-32.79,-58.42,-61.92,-69.74,-62.54,0,-81.75,-71.17,-50.73,-59.95,-32.59,-81.67,0,-72.35
0,-59.05,-40.46,-62.67,-51.95,-65.23,-56.83,0,-53.77,-68.52,-58.67,-70.1,-41.14,-53.76,0,-62,-33.41,-58.19,-61.29,-69.25,-62.64,0,-81.83,-71.32,-51.46,-59.75,-32.41,-82.2,0,-72.5
0,-59,-42.5,-61.5,-53,-65,-57,0,-53,-68.5,-58.33,-71,-40.04,-54,0,-61.92,-33.26,-58.27,-62,-70,-62.68,0,-80.89,-71.04,-51.09,-59.65,-32.68,-81.8,0,-72.17
0,-58.74,-41.36,-62.5,-52.46,-64.96,-57,0,-52,-70,-58.5,-72,-40.82,-53.96,0,-61.89,-33.46,-58.43,-61.86,-70.14,-61.96,0,-81.39,-70.96,-52,-60,-33.5,-80.5,0,-71
0,-58.74,-43.57,-62.75,-52.63,-64.69,-57.16,0,-53.29,-69.55,-58.48,-71.19,-43,-54,0,-62,-34.5,-58,-61.75,-70.16,-61.82,0,-81.65,-71.15,-50.96,-59.95,-33.1,-82.08,0,-71.73
0,-59.21,-40.58,-62.88,-52.35,-64.33,-58,0,-53,-71,-59,-70,-41.68,-53.54,0,-61.7,-33.32,-58.48,-61.68,-71.64,-62.14,0,-79.64,-70.64,-50.64,-59.78,-32.71,-79.88,0,-72.21
0,-59,-46,-63,-52,-65,-57.5,0,-53.5,-71.5,-59.5,-73,-38,-54,0,-61,-34,-58,-61.89,-72,-61.8,0,-79.2,-70.73,-51.18,-59.86,-32.96,-79.44,0,-71.96
0,-58.71,-40.81,-63,-51.39,-64.26,-55.8,0,-52.83,-71.17,-58.63,-74,-40.64,-53.83,0,-61.86,-33.43,-58.75,-61.85,-71.4,-62.19,0,-79.95,-70.83,-50.46,-59.5,-32.86,-80.19,0,-72.07
0,-58.5,-38,-63,-52,-65,-56.82,0,-53.17,-70.76,-58.6,-72.42,-41.33,-53.38,0,-61.96,-33.5,-58.64,-62.5,-70,-61.5,0,-82,-71.5,-51.48,-59.57,-32.89,-81.04,0,-72.32
0,-58.74,-40.29,-62.67,-51.68,-64.39,-57.04,0,-52.93,-72.14,-59.04,-74.86,-41.6,-53.33,0,-62,-34,-59,-62.2,-71,-62.25,0,-79,-69.67,-52,-59,-32.6,-79.6,0,-72
0,-58.5,-38.33,-63,-49,-65,-57.52,0,-53.24,-71.13,-58.65,-73.32,-40.75,-53.52,0,-61.7,-33.65,-58.88,-63,-71,-62,0,-79.5,-71,-50.56,-59.58,-32.96,-80.43,0,-72.26
0,-58.83,-41.04,-63.11,-51.08,-64.88,-56.88,0,-53.11,-69.85,-58.62,-71.42,-42.62,-53.82,0,-61.52,-33.82,-58.61,-61.31,-70.33,-62.25,0,-80.56,-70.96,-51.9,-59.67,-32.5,-81.4,0,-71.75
0,-60,-41.63,-63.75,-52.13,-64.5,-56.83,0,-53,-71,-58.83,-73.2,-41,-54.5,0,-61,-33.71,-58.67,-62.04,-71.88,-62.35,0,-79.24,-70.7,-49.25,-59.62,-32.78,-79.76,0,-71.8
0,-60,-41.61,-59.25,-50.71,-61.12,-57.86,0,-49.38,-73.1,-60.08,-77.22,-41.04,-53.75,0,-63,-34.11,-57.68,-58.74,-72,-60.86,0,-75.17,-69.58,-49.61,-60.93,-31.96,-74.71,0,-68.5
0,-58.77,-41.24,-60.13,-51.26,-61.05,-58.5,0,-51,-72,-60,-82,-42,-53.67,0,-62.25,-34.2,-57,-58.83,-72.63,-61,0,-75.69,-68.94,-49.52,-61.32,-31.96,-75.35,0,-69.06
0,-58.68,-38.63,-60.04,-51.23,-60.84,-57.79,0,-51.29,-74.15,-60.61,-77.48,-41.22,-54,0,-62.88,-33.88,-57.78,-58.79,-72.82,-60.71,0,-74.07,-68.96,-51.2,-61.33,-31.96,-74.1,0,-69
0,-59,-46.75,-60,-52.2,-61.25,-57.15,0,-51.04,-74.86,-60.83,-74.94,-41.08,-53.72,0,-62.58,-34.05,-57.79,-58.4,-73,-61,0,-74.2,-69.25,-50.9,-61.62,-32.26,-74.85,0,-68.61
0,-58.5,-41.6,-60,-51.87,-60.47,-57.42,0,-51.95,-76.36,-60.61,-71.64,-40.6,-53.1,0,-62.57,-34,-57.58,-58.88,-74.79,-60.6,0,-74.39,-68.75,-49.67,-61.71,-32.29,-74.43,0,-68.93
0,-58.5,-37.75,-60,-51.67,-61,-57.21,0,-51.6,-72.17,-60.58,-69.08,-42.15,-54.25,0,-61.67,-34.33,-57.7,-59.19,-71.9,-59.81,0,-72.78,-69.96,-51,-61.5,-32.5,-71.75,0,-68.5
0,-58.26,-39.75,-59.75,-52.88,-61.44,-57,0,-51.07,-73.58,-60.1,-71,-44.45,-53.6,0,-62.42,-34.17,-57.33,-59.3,-72.89,-60.25,0,-73,-68.67,-52.56,-61.8,-31.89,-74.1,0,-69.23
0,-58.43,-40.5,-60.59,-52.68,-61.85,-56.81,0,-49.28,-75,-61,-67.62,-41.95,-53.55,0,-62.2,-34.29,-57.65,-58.9,-73.33,-60.17,0,-75.33,-68.6,-51.92,-62.07,-32,-75.67,0,-68.9
0,-58.33,-42.71,-60.68,-52.73,-61.71,-56.45,0,-51.86,-74.78,-60.75,-66.31,-40.5,-53.87,0,-62.31,-34.7,-57.94,-59.25,-72.89,-60.5,0,-75.53,-69.04,-52.4,-62.2,-31.91,-75.6,0,-69
0,-58.05,-39.83,-59.38,-51.54,-60.81,-57.67,0,-52,-74,-60.5,-65,-46.5,-54.5,0,-62,-33.33,-58,-58.92,-74.16,-60.25,0,-73.76,-70.19,-50.23,-62.21,-32.32,-73.5,0,-68.43
0,-58.17,-40.64,-60,-50.65,-60.35,-57.2,0,-52.75,-74.75,-61.64,-63.89,-42.58,-54,0,-61.44,-34.91,-57.75,-58.83,-76,-59.86,0,-72.5,-69.83,-49.65,-62.94,-32.36,-72.54,0,-69.33
0,-58.06,-42,-59.81,-48.45,-60.71,-56.89,0,-52.5,-75.76,-61.53,-65.16,-42.35,-54.68,0,-61.31,-34.63,-58.13,-58.45,-75.33,-59.6,0,-71.82,-69.65,-49.38,-62.6,-32,-71.75,0,-69.14
0,-58.17,-40.65,-59.48,-49.8,-61,-57.86,0,-52,-78.57,-61.38,-66,-42.31,-55.1,0,-61.65,-34.36,-58.12,-58.93,-76.79,-60.14,0,-71.86,-69.79,-50.71,-62.45,-32.14,-72.15,0,-69.25
0,-58.5,-38.67,-59.5,-52,-61.17,-57.33,0,-50.93,-76.62,-61.04,-67.64,-41.81,-54,0,-62.18,-33.96,-57.89,-59,-76.33,-60.57,0,-73.33,-69.29,-51.57,-62.12,-32,-74.26,0,-69.16
0,-57.93,-41.23,-59.67,-51.54,-60.75,-57.5,0,-46.5,-74,-61,-76,-47,-54,0,-62,-36,-57.5,-58,-73,-60.5,0,-75,-70,-51,-62.33,-32,-75,0,-70
0,-58.14,-40.5,-59.75,-50.71,-60.64,-56.75,0,-52.17,-74.67,-61,-68,-40,-55.25,0,-61,-34.4,-58,-58.77,-74.5,-60.18,0,-72.3,-70.12,-50.76,-62.22,-32.5,-73.1,0,-68.72
0,-58.92,-39.57,-60.26,-52.17,-61.46,-57,0,-52,-80,-61.5,-68,-40,-54,0,-61,-33,-58,-60,-77,-60,0,-75,-70,-52.79,-63.26,-32.15,-74.29,0,-69.78
0,-60.5,-39.63,-61.39,-53.27,-62.04,-59.57,0,-51.5,-70.62,-66.55,-72.5,-42.58,-54.24,0,-62.65,-34.54,-59.36,-61,-69,-62.5,0,-71,-71,-53.96,-67.68,-32.11,-72.25,0,-70.25
0,-61.56,-38.84,-60.67,-52.2,-61.5,-61,0,-51.72,-70.81,-62.22,-70,-40,-54.05,0,-62.27,-34.31,-58.42,-60.75,-69.75,-60.25,0,-71,-70.5,-52.33,-62.17,-32.15,-71.72,0,-69.89
0,-58.65,-40.27,-59.75,-50.81,-61.05,-57.95,0,-51.41,-74.27,-60.37,-72.56,-43.13,-53.89,0,-62.53,-34.37,-57.39,-59.27,-72.41,-60.14,0,-71.14,-69.42,-50.73,-61.07,-32.26,-72.3,0,-68.4
0,-58.19,-39.4,-61.44,-51.33,-61.54,-56.5,0,-52.5,-75.5,-59,-69.5,-40.25,-55.2,0,-63.75,-34.8,-59,-60.62,-73.56,-62.41,0,-74.65,-70.44,-51.12,-62.21,-32.29,-75.68,0,-69.67
0,-58,-42,-61.18,-51.5,-61.57,-56.76,0,-53.11,-71.07,-58.61,-71.82,-43,-55.14,0,-63.54,-35.25,-59.96,-60.3,-70.64,-61.83,0,-81.13,-71.45,-51.5,-60.5,-33.39,-82.86,0,-70
0,-58.27,-40.29,-61.1,-52.23,-61.19,-56.43,0,-53.32,-70.78,-58.9,-72.44,-41.77,-55.41,0,-63.71,-35.09,-60.17,-60.17,-69.86,-61.2,0,-81.4,-71.31,-51.75,-60.5,-32.88,-82.82,0,-69.83
0,-58.61,-39.96,-61.07,-52.75,-61.82,-56.91,0,-53.4,-69.85,-59.07,-73.65,-42.79,-55.36,0,-63.07,-34.82,-60.36,-59.61,-68.96,-61.04,0,-82.14,-71.73,-52,-61,-32.89,-82.75,0,-70
0,-57.93,-40.28,-61.04,-52.48,-61.94,-56.73,0,-53.5,-70.11,-58.85,-72.89,-41.9,-55.76,0,-63.4,-35,-60.16,-59.67,-70.33,-61.43,0,-82.5,-72.4,-52,-60.38,-32.5,-84,0,-70
0,-58.52,-39.89,-61.32,-52.3,-62.12,-57,0,-53.21,-69.11,-59.16,-73.17,-43.43,-55.23,0,-63.31,-35.36,-60.09,-59.85,-68.73,-61.48,0,-82.37,-71.61,-52.54,-60.27,-32.57,-83.11,0,-70.88
0,-58.56,-40.44,-61,-52.78,-62.57,-57.22,0,-53.56,-69,-58.5,-73.5,-41.38,-55.61,0,-63.33,-34.75,-59.76,-59.36,-68.2,-60.95,0,-80.32,-71.26,-44,-60,-33,-77,0,-71.5
0,-58.38,-40.86,-61.32,-52.61,-61.85,-57,0,-53.4,-69,-59,-73,-39.75,-55,0,-63.5,-35,-60,-59.82,-68.46,-61.11,0,-82.44,-71.57,-51.86,-60.39,-32.39,-83.1,0,-70.96
0,-58.17,-40.54,-61.04,-52.36,-61.92,-56.86,0,-53.43,-70.43,-58.95,-72.47,-41.61,-55.54,0,-63.04,-35.14,-60.11,-59.75,-69.33,-61.33,0,-80.5,-71,-52.25,-59.91,-32.64,-82.25,0,-70.21
0,-58.45,-40,-61.33,-52.74,-61.85,-56.53,0,-53.6,-70.63,-58.69,-72.25,-41.16,-55.36,0,-63.33,-34.92,-60.24,-59.4,-70.25,-62.17,0,-81.67,-70.6,-52.57,-60.07,-32.48,-82.38,0,-69.57
