1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-52,-37,-63.25,-54,-63,-46.39,0,-53.36,-77.07,-66.71,-74.28,-39.75,-54.2,0,-60.68,-33.68,-57.45,-61.11,-76.21,-59.5,0,-75.78,-72.68,-52.15,-67.7,-32.32,-76.86,0,-63.52
0,-52.17,-39.15,-62.38,-53.48,-62.84,-45,0,-54,-77,-66,-74,-38,-54,0,-61,-34,-57,-61.15,-76.35,-59.33,0,-74.71,-72.55,-53.1,-67.45,-32.39,-76,0,-63.38
0,-51.6,-39.4,-61.5,-54,-62.86,-48.86,0,-53.25,-79.21,-66.86,-73.54,-40.15,-54.25,0,-61,-33.92,-57.31,-61.36,-78.53,-59.9,0,-71.86,-72.4,-53.21,-67.61,-32.36,-72.63,0,-63.43
0,-51.67,-39.05,-62.85,-53.65,-63.05,-48.35,0,-53.57,-78.7,-66.94,-72.43,-39.25,-54.24,0,-60.77,-33.82,-57.19,-60.91,-78.16,-59.55,0,-73.14,-72.85,-52.5,-68,-31.8,-73,0,-63.25
0,-51.82,-39.32,-62.64,-53.21,-63.18,-47.94,0,-53.33,-77.3,-66.78,-73.64,-39.4,-54.33,0,-61,-33.63,-57,-61.15,-76.53,-59.89,0,-74.93,-72.76,-53.08,-67.77,-32.33,-75.88,0,-63.33
0,-52.5,-39.8,-63,-53.17,-63.17,-44.17,0,-52.8,-77.67,-66.5,-72.86,-39.14,-54.29,0,-61,-34.14,-57,-61.22,-76.89,-59.43,0,-75.25,-72.4,-52.75,-67.8,-32.14,-76.5,0,-63.39
0,-52.33,-41.68,-62.47,-53.38,-63,-46.52,0,-53.25,-77.15,-66.89,-73.11,-41.56,-54.67,0,-60.9,-33.43,-57.56,-61.14,-76,-59.33,0,-75.5,-72.83,-53.17,-67,-32,-77,0,-63
0,-51.25,-40.57,-61.09,-53.5,-62.81,-48.11,0,-54.78,-76,-71,-81.88,-43.4,-54.5,0,-61,-33,-56,-60.59,-75.17,-60.48,0,-71.83,-72.32,-53.43,-70.18,-31.71,-71.82,0,-60.36
0,-50.81,-39.81,-61.25,-53.38,-62.74,-50.5,0,-54,-77,-70.5,-81.5,-41.5,-54,0,-61,-33,-56,-60.5,-76.21,-61.11,0,-72.46,-72.54,-54,-70,-32,-72.5,0,-60
0,-51.5,-38,-61.5,-53.5,-62,-39,0,-53,-76,-68,-78,-40.18,-54.85,0,-61.4,-33.46,-56.36,-60.32,-76.71,-61.32,0,-72.25,-72.64,-53.38,-69.42,-31.96,-72.05,0,-60.6
0,-51,-36.67,-61.5,-53.67,-62.67,-43.57,0,-52.73,-74.87,-68.2,-77.96,-38.33,-54.57,0,-61.33,-32.6,-56.67,-60.14,-76.5,-61.07,0,-72.22,-72.35,-53.14,-69.52,-31.81,-72.06,0,-60.42
0,-51.33,-39,-61,-53.25,-62.33,-45.36,0,-52.5,-74.57,-68.14,-80.68,-39.83,-54.67,0,-60.6,-33.25,-56.25,-60,-76.67,-60.33,0,-71.33,-72,-53.25,-69.32,-31.61,-71.5,0,-60.29
0,-50.75,-37.33,-61,-53.6,-64,-47.04,0,-52.48,-74.35,-68.22,-80.26,-40.83,-54.5,0,-61.33,-33,-56,-60.42,-76.19,-60.96,0,-71.76,-72.19,-53.33,-69,-31.43,-72,0,-60.83
0,-50.39,-38.27,-61.08,-53.18,-62.25,-45.04,0,-52.5,-74.08,-68.04,-78.46,-39.93,-55.13,0,-60.86,-33.46,-56.62,-60.16,-76,-61.1,0,-71.6,-72.44,-53.04,-69.17,-31.68,-71.6,0,-60.91
0,-50,-37,-61,-54,-62,-44.29,0,-52.5,-74.44,-67.5,-79.78,-38.83,-54.56,0,-61.08,-33.43,-56.21,-60.45,-76.04,-61.04,0,-71.33,-72.62,-53.33,-69.33,-31.75,-70.88,0,-61
0,-50.25,-39.07,-61,-53.36,-62.52,-44.5,0,-53,-74,-67,-77.5,-41,-54.62,0,-61.18,-33.36,-56.44,-60.36,-76.14,-60.96,0,-71.86,-72.46,-53,-68.83,-31.63,-71.95,0,-60.54
0,-49.24,-38.89,-61.13,-53.24,-62.83,-44.5,0,-52.6,-74.75,-67.8,-83,-39.64,-55,0,-60.8,-33.33,-56.23,-59.96,-75.81,-61.08,0,-71.41,-72.54,-53.33,-69.36,-31.6,-71.25,0,-60.57
0,-51.33,-38,-60.5,-54,-62,-45.68,0,-52.54,-74.64,-68,-81.25,-38.85,-54.83,0,-60.77,-32.87,-56.29,-60.33,-76.5,-61,0,-71.13,-72.57,-53.35,-69.14,-31.71,-71.21,0,-60.46
0,-50.04,-38.74,-61.19,-53.58,-62.89,-46.4,0,-52.6,-74.83,-68.4,-79.75,-39.92,-54.83,0,-60.63,-33.58,-56.39,-60.43,-75.9,-60.7,0,-71.52,-71.9,-53,-69,-31.2,-71,0,-61
0,-49.32,-38.24,-60.83,-53.42,-62.84,-46.7,0,-52.56,-74.14,-68,-83.67,-39.5,-54.78,0,-60.95,-33.36,-56.5,-60.5,-76.07,-60.67,0,-71.54,-71.8,-53.39,-69.32,-31.57,-71.1,0,-60.89
0,-50.58,-38.65,-61.17,-53.38,-62.6,-43.43,0,-52.5,-75.13,-67.75,-77.52,-40.95,-54.5,0,-61.2,-33.61,-56.32,-60.5,-76.57,-61.21,0,-71.54,-72.69,-53.21,-68.81,-31.82,-71.65,0,-60.61
0,-50.38,-39.29,-61.26,-53.5,-62.26,-49,0,-55,-76.5,-70.5,-81.5,-40.67,-54.4,0,-61.36,-33.33,-56.29,-60.33,-75.75,-61,0,-72.11,-72.63,-53.11,-69.1,-32,-71.26,0,-60.93
0,-48.63,-38.38,-61.05,-53.5,-62.64,-42,0,-54,-76,-70,-83,-40.41,-54.93,0,-61,-34.04,-56.5,-60.2,-76.33,-61,0,-71.5,-72,-53,-69,-32,-72,0,-61.5
0,-50.19,-39.42,-60.9,-53.44,-62.39,-49.21,0,-54.54,-76.54,-69.57,-79.86,-39,-55,0,-61,-34,-56,-60,-75.5,-61,0,-70.75,-72,-53.43,-69,-31.64,-71.93,0,-60.46
0,-50.94,-39.53,-61.07,-53.15,-62.73,-47.3,0,-54.38,-75.94,-69.69,-81.07,-40.54,-54.64,0,-61.04,-33.71,-56.35,-60.33,-75.67,-61,0,-72,-72,-53.24,-69.22,-31.62,-71.71,0,-60.79
0,-51.2,-39.4,-60.33,-53,-62,-48.71,0,-54.5,-75.71,-70.6,-82.88,-39.96,-54.54,0,-61.21,-33.32,-56.39,-60.75,-75.75,-61,0,-71,-72.33,-52.75,-69,-31.56,-71.11,0,-61
0,-51,-37.5,-58.5,-53,-62,-45.5,0,-54.93,-76.16,-69.65,-85.54,-38.5,-54.71,0,-61,-34,-56.67,-60.2,-75.69,-60.71,0,-71.3,-72.36,-53.57,-69.25,-31.9,-70.89,0,-60.5
0,-51.18,-39.5,-61.39,-53.63,-62.89,-48.54,0,-54.44,-76,-69.71,-84.3,-39.14,-54.68,0,-60.81,-33.32,-56.43,-59.56,-75.75,-61,0,-71.57,-72.13,-53,-69.14,-31.38,-71,0,-61
0,-50.58,-39.71,-60.62,-53.32,-62.68,-50,0,-54,-75.5,-70,-81,-38.6,-54.75,0,-61.5,-33.17,-56,-59.88,-75.88,-61.33,0,-71.63,-72.18,-52.75,-69.17,-31.58,-71.45,0,-60.77
0,-51,-37.5,-61,-54.5,-62,-47.89,0,-54.71,-76.36,-69.68,-78.43,-39.62,-54.64,0,-61.37,-33.75,-56.36,-59,-76,-61,0,-72,-72.5,-53.11,-68.96,-31.64,-71.54,0,-60.68
0,-50.38,-39.73,-61.09,-53.33,-62.91,-46.43,0,-54.22,-75.4,-70.57,-81.17,-39.39,-54.76,0,-61.25,-33.43,-56.36,-60.6,-75.67,-61,0,-72.5,-72,-53.5,-69.08,-31.41,-71.5,0,-60.71
0,-49.54,-38.96,-61.11,-53.22,-62.64,-47.8,0,-54.44,-76.67,-70.57,-86,-39.89,-54.41,0,-61.14,-33.75,-56.5,-58,-76,-61,0,-71,-72,-53.27,-69.08,-31.64,-70.79,0,-60.41
0,-50.27,-38.67,-60.88,-53.83,-62.86,-47,0,-54,-76.5,-70,-80.5,-40.43,-54.64,0,-60.83,-33.44,-56.23,-60.11,-75.67,-60.76,0,-71.33,-72.11,-53.29,-69.4,-31.33,-70.68,0,-60.83
0,-48.73,-39.74,-60.46,-53.85,-62.67,-50.44,0,-54.89,-75.2,-70.36,-82.88,-40.64,-55.27,0,-61.22,-34,-56.5,-60.48,-75.14,-61.11,0,-71.46,-72.32,-53.33,-69.36,-31.68,-71.67,0,-60.72
0,-48.8,-40.32,-61.1,-53.52,-62.9,-46.71,0,-55,-75.17,-70.43,-84.33,-41.16,-55.38,0,-61.57,-33.82,-56.48,-60,-75,-61,0,-71,-70.5,-53.33,-69.43,-31.48,-70.84,0,-60.91
0,-51.11,-40.93,-61,-53.64,-62.86,-46.8,0,-54.17,-75,-70.4,-86,-39,-54,0,-61,-34,-55.5,-60.29,-75,-61,0,-71.44,-71.89,-53.48,-69.74,-31.61,-70.92,0,-60.46
0,-51.08,-41.54,-61.08,-53.73,-63.17,-47.32,0,-55,-78.89,-70.76,-76.19,-38,-54.67,0,-60.5,-33.67,-56.33,-60.6,-78.6,-60.5,0,-71.07,-73.17,-53.35,-70.04,-31.65,-70.7,0,-60.36
0,-50.75,-39.29,-60.96,-53.74,-62.81,-48,0,-53.5,-73,-68.5,-79.5,-41.17,-54.92,0,-60.31,-34,-56.56,-60.46,-76.96,-60.32,0,-70.43,-72.41,-53.26,-69.83,-31.46,-69.8,0,-60.21
0,-51,-40,-61,-53.33,-63,-45.6,0,-52.68,-72.86,-68.95,-81.23,-41.28,-55,0,-61.27,-33.59,-56.44,-60.17,-74.31,-60.88,0,-71,-71.88,-54,-70,-31,-71,0,-60
0,-49.11,-41.12,-60.91,-53.5,-63.13,-48.25,0,-52.5,-72.5,-69,-83,-40.78,-55.16,0,-60.89,-33.56,-56.27,-60.15,-74.48,-60.92,0,-70.81,-71.72,-53.42,-70.09,-31.75,-70.3,0,-60.46
0,-50.62,-41.43,-61.13,-53.41,-63,-47.67,0,-52.5,-73,-68,-85,-40.43,-55.38,0,-61.08,-33.07,-56.21,-59.67,-75,-61,0,-71.67,-71.75,-53.5,-70.13,-31.71,-70.92,0,-60.86
0,-51.29,-39.64,-61,-53.79,-62.96,-48.5,0,-55,-74.5,-71,-86,-40.96,-55.12,0,-60.92,-33.07,-56.27,-60.67,-75.8,-60.96,0,-70.2,-71.5,-53.36,-70.27,-31.57,-70.33,0,-60.54
0,-50,-43.5,-61,-54,-62.5,-50,0,-55,-74.5,-71,-86.5,-40.5,-54.87,0,-61.21,-33.11,-56.14,-60.29,-74.73,-61.25,0,-71.11,-72.04,-53,-70,-31.5,-71,0,-60.5
0,-50.39,-40.46,-61,-53.56,-62.91,-47,0,-54.75,-76,-70.09,-81.6,-41.14,-55.38,0,-60.88,-33.29,-56.14,-60.5,-76,-60.71,0,-70.58,-72.15,-53.46,-70.2,-31.32,-69.85,0,-60.6
0,-50.1,-40.04,-61.12,-53.25,-63,-50,0,-55.33,-77,-71,-80,-42.92,-55.08,0,-60.82,-33.11,-56.45,-59,-76,-61,0,-70,-71,-54,-69.5,-31.33,-70,0,-60
0,-50.19,-39.67,-60.63,-53.04,-62.79,-49.83,0,-54.83,-74.5,-70.75,-86,-40.64,-55,0,-61.52,-33.25,-56.28,-60.37,-74.5,-61.53,0,-71.41,-71.95,-53.52,-70.45,-31.68,-70.88,0,-60.56
0,-51.44,-40.62,-60.88,-53.67,-63.05,-49.67,0,-55,-76,-70,-82,-39.68,-55.36,0,-61,-33.54,-56.44,-60.57,-75,-61,0,-70.43,-71.71,-53.53,-69.83,-31.42,-70.19,0,-60.36
0,-50.5,-40,-61,-53.76,-63,-47.44,0,-54.09,-75.67,-70.79,-82.42,-41.89,-54.71,0,-60.71,-33.86,-56.33,-59.5,-76,-61,0,-70,-72,-53.44,-69.88,-31.43,-70.33,0,-60.3
0,-50.78,-40.37,-61.33,-53.84,-61.5,-46.64,0,-56.85,-75.42,-71.13,-75.04,-41.86,-58,0,-59.59,-33.86,-56.36,-60.67,-73.44,-58.42,0,-72.36,-73.7,-54.17,-71.47,-32.68,-72.73,0,-61.3
0,-51.33,-40.57,-61.53,-54.33,-61.42,-46.52,0,-56.62,-75.09,-71.52,-74.28,-41.87,-57.63,0,-59.6,-34.04,-56.86,-60,-73,-58,0,-71,-73,-54.33,-71.88,-32.7,-72.9,0,-61.35
0,-51.82,-42.21,-61.79,-54.04,-61.58,-50.14,0,-56.22,-74.64,-71.33,-74.57,-40.64,-57.71,0,-59.36,-34.25,-56.48,-60.75,-73.5,-58.04,0,-71.5,-72.68,-54.04,-72.25,-32.93,-72.84,0,-60.96
0,-50.86,-40.94,-61.63,-54.18,-61.29,-48.26,0,-56.33,-73.8,-71.47,-75.08,-40,-56,0,-60,-33.5,-56.5,-60.48,-73.2,-57.72,0,-71.48,-73.04,-54.22,-72.2,-32.3,-72.4,0,-61.43
0,-50.78,-39.07,-61.79,-54.25,-61.48,-45.8,0,-56.35,-73.96,-72,-74.85,-41,-57.33,0,-59.6,-34.22,-57,-60.39,-72.82,-57.79,0,-71,-72.07,-55,-73,-32.5,-72,0,-61
0,-50.86,-40.33,-61.77,-54.14,-61.39,-47.14,0,-56.2,-75.64,-71.68,-75.32,-42.11,-57.5,0,-59.33,-33.75,-56.5,-60.18,-74.86,-57.82,0,-73,-71.5,-54.5,-72,-32.44,-73.5,0,-61.35
0,-51.52,-40.83,-62.04,-54.07,-61.39,-46.45,0,-56.35,-75.86,-71.76,-74.69,-41.09,-57.9,0,-59.6,-34.18,-56.45,-60.84,-74.72,-57.72,0,-72.58,-72.12,-54.5,-71.47,-32.43,-73.61,0,-61.37
0,-50.33,-39.3,-61.82,-54.17,-61.63,-50.57,0,-56.75,-76.33,-72.17,-76.57,-43,-57.53,0,-59.13,-34.58,-56.46,-60.82,-75.33,-57.75,0,-73.72,-71.82,-54.56,-72.5,-32.38,-74.38,0,-61.36
0,-51.08,-40.36,-62,-54.07,-61.58,-48.83,0,-56.46,-77.6,-71.67,-76.81,-42.54,-57.82,0,-58.88,-34.14,-56.79,-60.57,-75.8,-57.33,0,-73.13,-72.29,-54.42,-71.95,-32.5,-74.8,0,-61.21
0,-51.83,-40.87,-61.95,-53.67,-61.5,-51.5,0,-57,-74,-71,-75.5,-43.15,-57.47,0,-58.81,-34.11,-56.5,-60.67,-75.42,-57.18,0,-73.2,-72.11,-55.11,-72,-32.33,-74.14,0,-61
0,-50.92,-40.29,-61.25,-53.75,-61.75,-48.18,0,-56.36,-76.36,-71.07,-75.25,-43.6,-58.33,0,-58.6,-34.5,-57,-60.54,-75.86,-57.58,0,-74.71,-71.65,-54.56,-71.91,-32.32,-75.48,0,-61.39
0,-51.44,-42.88,-61.89,-54.6,-61.86,-47.33,0,-56.25,-74,-71,-76,-42.54,-57.81,0,-59.21,-34.5,-56.57,-60.96,-73.29,-57.33,0,-72.77,-71.73,-55,-72.75,-32.8,-73,0,-61.09
0,-50.5,-42.5,-62,-57,-62,-47.82,0,-56.79,-75.79,-71.36,-77.25,-40,-57.5,0,-59,-35,-57,-60.54,-74.96,-57.36,0,-74.36,-71.61,-54.14,-71.7,-32.18,-75.44,0,-60.86
0,-50.1,-40.95,-61.18,-54.11,-61.81,-48.6,0,-56.5,-76.5,-70.8,-77.75,-41.25,-57.8,0,-58.91,-34.77,-56.5,-60.76,-76.47,-57.33,0,-74.75,-71.67,-54,-71.87,-32.84,-75.55,0,-61.33
0,-50.47,-40.94,-61.92,-53.73,-62,-46.57,0,-57,-80,-71.5,-76.5,-42.58,-57.94,0,-58.88,-34.26,-56.5,-60.71,-76.29,-57.14,0,-75.96,-71.5,-54.18,-72.14,-32.57,-76.25,0,-61.32
0,-52,-38,-60.5,-55,-62,-48.09,0,-56.77,-74.82,-70.95,-75.6,-40,-58,0,-59.5,-33.5,-57,-60.36,-74.14,-57.57,0,-73.96,-71.24,-54.4,-71.78,-32.3,-74.63,0,-61.06
0,-51.6,-40.25,-61.8,-54,-61.5,-46.71,0,-56.86,-75.33,-71.5,-76.75,-41.32,-57.96,0,-58.96,-34.54,-56.57,-60.5,-74,-57.5,0,-74.5,-71.2,-54.38,-71.59,-32.36,-75,0,-61.07
0,-51,-39.5,-61.33,-54.55,-62.12,-48.65,0,-56.68,-74.8,-71.36,-77.55,-42.52,-57.56,0,-59.17,-34.44,-56.77,-61,-73,-57.5,0,-74,-71.5,-54.58,-71.83,-32.32,-74.3,0,-61.19
0,-51.5,-41.07,-62.04,-54.57,-62,-48.58,0,-57,-74.63,-71.33,-77.75,-42.5,-57.44,0,-59.21,-34.82,-56.57,-60.81,-73.43,-57.67,0,-74.14,-71.78,-54.19,-71.92,-32.75,-74.72,0,-61.5
0,-51.52,-39.56,-61.38,-54.83,-61.64,-50,0,-57,-73,-72,-78,-42.83,-57.47,0,-59.48,-34.08,-56.76,-60.43,-72.67,-57.92,0,-73.31,-71.21,-54.44,-71.86,-32.43,-73.32,0,-61.14
0,-51,-45,-61.5,-54.5,-62.33,-47.36,0,-56.57,-75.21,-71.54,-77.18,-40.75,-57.5,0,-58.5,-34,-56.5,-60.67,-72,-58,0,-72.5,-71.33,-54.5,-71.64,-32.57,-74.57,0,-61.18
0,-51.75,-41.88,-61.74,-53.46,-61.76,-49.76,0,-56.75,-75.2,-72,-77.27,-41.43,-57.91,0,-59.27,-34.59,-56.79,-60.77,-74.09,-57.78,0,-73.67,-71.92,-54.5,-71.42,-32.21,-73.81,0,-61.26
0,-51.44,-39.38,-61.33,-54.37,-61.69,-46.62,0,-56.36,-75.68,-71.5,-76.04,-39.2,-58,0,-59.25,-34.86,-57,-60.5,-74.6,-58.25,0,-75.5,-72.33,-54.27,-72.2,-32.48,-75.19,0,-61.29
0,-51.46,-40.89,-61.85,-54.36,-62.08,-48.68,0,-56.64,-75.5,-71.54,-76.7,-42,-57.75,0,-58.83,-34.36,-56.08,-60.45,-74,-57.54,0,-74.14,-71.85,-54.4,-71.9,-32.43,-74.78,0,-61.08
0,-52,-38,-62,-54,-63,-47.57,0,-56.76,-75.52,-71.48,-76.2,-42.96,-58.35,0,-59.09,-34.69,-56.42,-60.5,-74.46,-57.5,0,-75.17,-71.65,-54.42,-71.89,-32.41,-75.56,0,-61.11
0,-51.79,-42.21,-61.89,-54.36,-62.04,-47.9,0,-56.83,-74.67,-71.67,-78,-41.08,-57.92,0,-58.77,-34.17,-56.64,-60.33,-73.29,-57.7,0,-75.63,-70.78,-54.11,-71.7,-32,-75.57,0,-61.45
0,-51.24,-40.11,-61.45,-53.61,-61.38,-48.6,0,-56.57,-73.84,-71.89,-75.4,-44.33,-58,0,-59,-34,-57,-60.81,-72.73,-57.44,0,-73.64,-71.61,-55,-72,-32,-74,0,-62.5
0,-51,-41.5,-62,-55,-62,-48.46,0,-57.07,-77.25,-72.57,-77.36,-37,-59,0,-59.5,-33.5,-56,-61,-76,-58,0,-75,-71.5,-53.93,-72.64,-32.36,-76.29,0,-61.14
