1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-50.88,-38.2,-61.67,-53,-61.67,-47.82,0,-49.86,-71.75,-71.25,-84.68,-42.54,-51.64,0,-60.38,-34.42,-56.83,-62.14,-72.29,-59.93,0,-72.18,-73.83,-54.11,-71.42,-32.29,-72.13,0,-62.29
0,-50.75,-38,-62.25,-54,-61.5,-48.38,0,-48.7,-71.79,-71.65,-85.05,-42.5,-52,0,-60,-34.5,-56.6,-62.17,-72.47,-59.8,0,-72.19,-73.26,-53.9,-71.4,-32.48,-72.19,0,-62.44
0,-49.16,-41.32,-61.56,-52.96,-61.3,-41,0,-52,-72,-71.5,-86.5,-43.5,-51.81,0,-60.05,-34.64,-56.73,-61.82,-71.75,-59.46,0,-72.79,-73.46,-53.92,-71.17,-32.43,-72.45,0,-62.28
0,-50.86,-41.63,-61.76,-54,-61.06,-50,0,-51,-72,-71,-85.5,-41.21,-52.33,0,-60.22,-34.46,-56.4,-62,-70,-60,0,-72.5,-73,-53.78,-71.41,-32.42,-72.45,0,-62.3
0,-50.89,-40.07,-62.32,-53.61,-60.85,-50.25,0,-51,-72,-71.5,-86,-42.39,-52.14,0,-60.21,-34.43,-56.79,-62.33,-72,-59.9,0,-73,-73.8,-54.18,-70.96,-32.54,-72.57,0,-62.14
0,-50.92,-41,-62.27,-53.64,-61.27,-48.64,0,-48.78,-72,-71.53,-84.82,-48,-53,0,-59.5,-35,-55.5,-62.64,-72,-59.72,0,-72.38,-73.96,-54,-71,-32.75,-72,0,-62
0,-50.38,-40.36,-62.39,-53.13,-61.24,-49.25,0,-50.04,-72.29,-70.93,-84.79,-44.07,-52.29,0,-60.32,-34.46,-56.61,-62,-71.5,-59.67,0,-72,-74,-54,-71.44,-33.18,-72.05,0,-62.42
0,-50,-39.93,-62.36,-53.63,-61.18,-50,0,-51,-72.5,-71.5,-84,-42.14,-51.96,0,-60.11,-34.39,-56.39,-62.39,-72.64,-59.91,0,-72.76,-73.33,-54,-71.5,-32,-73.5,0,-62
0,-51.04,-41.2,-62.32,-53.4,-61.42,-45.8,0,-50.29,-72,-72,-85.75,-42.79,-51.61,0,-60.04,-34.07,-56.68,-62.25,-72.5,-60,0,-72.25,-73,-53.91,-71.52,-32.5,-72.35,0,-62.16
0,-51.12,-39.42,-61.63,-53.48,-61.61,-50.44,0,-51,-72,-71.29,-84.8,-45.4,-52,0,-60.25,-34.33,-56.4,-62.32,-72,-59.5,0,-72.3,-73.54,-53.67,-71.6,-32.5,-72.67,0,-62
0,-49.96,-41.82,-61.86,-53.29,-61.46,-49.04,0,-49.75,-72.04,-71.5,-84.57,-40,-52,0,-60.5,-34,-57,-62.14,-71.75,-59.89,0,-72.86,-73,-53.82,-71.32,-32.43,-72.18,0,-62.21
0,-49.44,-42.08,-62.18,-54,-61.61,-50.2,0,-49.67,-72,-72,-85,-43.26,-51.92,0,-60.39,-34.2,-56.84,-62.15,-72.18,-59.35,0,-72.08,-73.2,-54,-71.33,-32.63,-71.83,0,-62.6
0,-51,-43,-62,-53.5,-62,-50.5,0,-51,-71,-72.5,-84,-40,-52,0,-61,-35,-57.5,-62.25,-72,-60,0,-71.5,-73,-53,-72,-32,-71,0,-62.67
0,-51.2,-39.67,-63,-53.4,-62,-48.8,0,-48.6,-72,-71.25,-84,-41.48,-51.67,0,-60.22,-33.92,-56.52,-62,-72.57,-59.84,0,-72.21,-73.09,-53.72,-71.25,-32.33,-72.21,0,-62.16
0,-50.46,-41.36,-62.43,-53.27,-61.52,-48.71,0,-48.89,-72.32,-70.93,-84.82,-42.7,-52.25,0,-60.47,-34.28,-56.88,-62,-72.67,-60,0,-71.25,-73.25,-53.81,-71.33,-32.54,-72.3,0,-62.32
0,-51.5,-46.5,-62,-56.5,-62,-47.82,0,-49.29,-71.89,-71.11,-84.71,-47,-48,0,-60,-34,-55.5,-62.08,-72.04,-59.96,0,-72.72,-73.35,-53.93,-71,-32.43,-72.5,0,-62
0,-51.67,-39.4,-63,-53,-61.5,-48,0,-51,-72,-71.67,-84.2,-39,-52.5,0,-60,-34,-57,-62.07,-71.75,-60.04,0,-72.37,-73.27,-53.82,-71.15,-32.54,-72.46,0,-62.25
0,-50.76,-41.74,-62.22,-53.79,-61.26,-48.6,0,-50,-72,-71,-84,-41.96,-51.79,0,-60.32,-34.54,-56.58,-62,-72.14,-59.76,0,-72.86,-72.86,-54,-71,-32.5,-71,0,-62
0,-51.5,-42.75,-62.33,-53.5,-61.33,-49.75,0,-50.67,-71,-71,-85,-43.83,-51,0,-60.5,-34,-57,-62,-72,-60,0,-72.17,-72.4,-53.7,-71.04,-32.36,-72.72,0,-61.68
0,-51,-47,-62.5,-52.5,-61,-50,0,-46.5,-72,-70,-85,-42.04,-51.75,0,-60.18,-34.61,-56.71,-61.75,-72.04,-59.93,0,-72.68,-72.79,-54.04,-71.11,-32.75,-72.54,0,-62.25
0,-49.72,-41.27,-62.04,-53.64,-61.2,-49.04,0,-47.89,-72.04,-71.3,-84.95,-42.6,-52.22,0,-60.38,-34.7,-56.71,-61.5,-72,-60,0,-73,-73,-53.65,-70.93,-32.57,-72.59,0,-62.32
0,-50.48,-40.39,-62.08,-53.64,-61.25,-49,0,-48.93,-71.96,-71.5,-85.16,-40.5,-53,0,-60,-34.5,-56,-61.96,-72.04,-59.81,0,-73.04,-73.35,-53.93,-71.11,-32.29,-72.84,0,-62.46
0,-50.67,-43.22,-61.91,-53.64,-61.46,-45.5,0,-51,-72,-71.5,-83.5,-39.5,-53,0,-60,-34.5,-57,-62.13,-72.04,-59.83,0,-72.67,-72.9,-53.78,-71.59,-32.59,-72.1,0,-62.15
0,-51,-43,-61.5,-53,-61,-48.68,0,-49.89,-72.43,-71.18,-84.04,-39.5,-53,0,-60,-33,-57,-62,-71.5,-60,0,-72.5,-73,-53.75,-71.07,-32.46,-72.39,0,-61.68
0,-49.46,-41.29,-62,-53.4,-61.54,-50.5,0,-51,-72.5,-72,-84,-42.75,-52.13,0,-60.43,-35.17,-57,-62.04,-72.56,-59.73,0,-71.78,-73.65,-53.82,-71.45,-32.46,-72.32,0,-62.1
0,-49.38,-43.44,-61.75,-53.22,-61.43,-50,0,-51,-72.5,-72,-86,-41.3,-51.82,0,-59.96,-34.93,-56.64,-61.95,-72.21,-60.11,0,-72.43,-73.39,-53.5,-71.25,-32.67,-72.75,0,-62
0,-50.38,-40.59,-61.79,-53.63,-61.14,-51,0,-51,-72,-73,-83,-39,-53,0,-60,-34.5,-57,-62.04,-72.23,-59.85,0,-72.08,-73.54,-53.82,-71.39,-32.43,-72.54,0,-62.16
0,-50.46,-40.89,-62.16,-53.33,-61.43,-45.25,0,-51,-73,-72,-84.75,-44.2,-52,0,-60.25,-34.88,-57,-62.07,-71.71,-60,0,-72.14,-73.39,-53.54,-71.18,-32.61,-72.07,0,-62.25
0,-51,-37.33,-62.5,-53.5,-61.5,-50,0,-51,-73,-72,-84,-42.14,-52.14,0,-60.21,-34.86,-56.85,-61.89,-72.59,-59.78,0,-71.29,-73.07,-53.79,-71.32,-32.63,-71.96,0,-62.11
0,-50.86,-41.04,-62.25,-53.46,-61.32,-50.5,0,-50.75,-72.6,-72,-86,-43.39,-51.68,0,-60.36,-34.64,-56.57,-62.5,-73,-58,0,-73,-73,-53.61,-71.32,-32.75,-72.39,0,-62.07
0,-50.75,-41.9,-62.4,-53.75,-61.57,-48.78,0,-48.48,-72.5,-71.48,-85,-42.13,-51.86,0,-60.55,-34.62,-56.76,-62,-72.5,-60,0,-73,-73.5,-53.83,-70.91,-32.46,-72.17,0,-62.1
0,-50.56,-41.36,-63.14,-53.5,-61.48,-49.5,0,-42,-76,-70,-78.67,-41.35,-50.71,0,-61.41,-32.61,-54.96,-62.44,-73.45,-62.78,0,-72.2,-72.17,-53.79,-70.75,-32.21,-73.07,0,-62.11
0,-50.76,-38.58,-61.71,-53.63,-61.26,-50,0,-44,-70.75,-71.5,-81.33,-41.24,-50.86,0,-59.65,-33.08,-54.84,-60.28,-71.32,-59.33,0,-71.44,-70.14,-53.19,-71.5,-32.58,-72,0,-62.3
0,-50.89,-41.21,-62,-53.18,-62.18,-49.07,0,-48.36,-72.23,-70.68,-82.65,-40.33,-51,0,-58,-33,-55,-60.9,-72.4,-59.25,0,-72.17,-70.33,-53.54,-70.82,-32.39,-73.17,0,-62.11
0,-50.13,-40,-62.19,-53.52,-61.27,-49.67,0,-47,-73.5,-70.33,-83,-39.88,-50.44,0,-58.68,-33.07,-54.88,-61,-72,-59,0,-73,-72,-53.57,-70.23,-32.57,-72.33,0,-62.3
0,-51,-38,-62.67,-53,-62,-47.75,0,-49.36,-71.79,-70.29,-84.14,-38,-45.5,0,-59.5,-32,-54.5,-60.61,-71.43,-58.79,0,-71.93,-70.86,-54,-70,-32,-72.5,0,-62
0,-50.65,-40.71,-61.82,-53.18,-61.21,-50.5,0,-49,-72,-71,-84,-38,-50.5,0,-59,-32,-54,-60.94,-71.15,-59.09,0,-71.85,-71.33,-53.68,-70.67,-32.27,-72.76,0,-62.06
0,-50.79,-40.96,-61.36,-52.96,-61.63,-50,0,-48.25,-72.33,-70,-83,-38,-51,0,-58,-32,-55.33,-60.86,-70.96,-59,0,-71.25,-70.93,-53.43,-70.11,-32.32,-72.52,0,-62.38
0,-51.25,-38,-61.67,-52.67,-62.5,-50.09,0,-49.8,-71.42,-70,-84.33,-40.75,-50.48,0,-58.6,-32.68,-54.73,-60.86,-71.41,-59.05,0,-71.26,-71.05,-53.61,-70.11,-32.29,-72.79,0,-62.21
0,-51.57,-40.21,-62.1,-52.58,-61.3,-50,0,-50.67,-71,-70.5,-84,-40.44,-50.71,0,-58.56,-32.6,-54.95,-60.95,-71.24,-59.05,0,-71.83,-70.73,-53.9,-70.76,-32.77,-72.54,0,-61.88
0,-51.15,-41.92,-61.86,-53.3,-61.75,-50,0,-39,-71,-70,-83.5,-41.12,-50.61,0,-58.77,-32.39,-54.96,-61.05,-71.33,-58.95,0,-71.19,-71,-52.81,-70.6,-32.62,-72.63,0,-62.41
0,-51,-38,-62,-54,-60,-44.17,0,-48.04,-71.13,-70.18,-83.86,-39.71,-50.5,0,-58.82,-32.75,-54.71,-60.5,-71.5,-59,0,-71,-70.5,-53.43,-70.6,-32.18,-72.31,0,-62.43
0,-50.62,-40.52,-61.62,-53.41,-61.42,-48.6,0,-48.5,-72,-70,-85,-39.5,-50,0,-58.72,-32.89,-55,-60.9,-70.63,-58.61,0,-71.28,-70.86,-53.67,-71,-32.25,-72.44,0,-61.57
0,-50.54,-41.57,-61.89,-52.79,-61.71,-48.64,0,-49.5,-71.71,-70.46,-84.11,-40,-51,0,-59.5,-33,-56.5,-60.93,-71.14,-58.96,0,-71.48,-70.93,-54,-71.5,-32,-72.5,0,-62
0,-51.04,-41.64,-61.75,-53.25,-61.36,-50.5,0,-52,-71,-70.5,-85,-38,-49.5,0,-59,-33,-55,-61,-71,-58,0,-72,-71,-53.73,-70.92,-32.43,-72.62,0,-62.14
0,-50,-47,-61,-54,-62,-49.15,0,-49.31,-71.67,-71.08,-82.83,-40.36,-50.62,0,-58.46,-33.11,-54.75,-60.85,-70.72,-58.54,0,-71.92,-70.64,-53.82,-70.7,-32.32,-72.56,0,-62.14
